agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De zanger stimuleert en de zanger bekritiseert	De zanger stimuleert en de zanger bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De zanger stimuleert en de zanger bekritiseert de persoon.
De dichter vermijdt en de moeder verleidt	De dichter vermijdt en de moeder verleiden	verleidt	verleiden	5	6	singular	singular	De dichter vermijdt en de moeder verleidt de persoon.
De persoon kent en de dichter stimuleert	De persoon kent en de dichter stimuleren	stimuleert	stimuleren	5	6	singular	singular	De persoon kent en de dichter stimuleert de persoon.
De zanger vermijdt en de meid verleidt	De zanger vermijdt en de meid verleiden	verleidt	verleiden	5	6	singular	singular	De zanger vermijdt en de meid verleidt de persoon.
De meid kent en de oom hoort	De meid kent en de oom horen	hoort	horen	5	6	singular	singular	De meid kent en de oom hoort de persoon.
De schrijver kent en de meid verleidt	De schrijver kent en de meid verleiden	verleidt	verleiden	5	6	singular	singular	De schrijver kent en de meid verleidt de persoon.
De dokter onderzoekt en de dichter roept	De dokter onderzoekt en de dichter roepen	roept	roepen	5	6	singular	singular	De dokter onderzoekt en de dichter roept de persoon.
De oom kent en de oom vermijdt	De oom kent en de oom vermijden	vermijdt	vermijden	5	6	singular	singular	De oom kent en de oom vermijdt de persoon.
De persoon onderzoekt en de persoon hoort	De persoon onderzoekt en de persoon horen	hoort	horen	5	6	singular	singular	De persoon onderzoekt en de persoon hoort de persoon.
De dichter onderzoekt en de oom bekritiseert	De dichter onderzoekt en de oom bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De dichter onderzoekt en de oom bekritiseert de persoon.
De schrijver roept en de moeder vermijdt	De schrijver roept en de moeder vermijden	vermijdt	vermijden	5	6	singular	singular	De schrijver roept en de moeder vermijdt de persoon.
De meid stimuleert en de dokter bekritiseert	De meid stimuleert en de dokter bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De meid stimuleert en de dokter bekritiseert de persoon.
De dokter bekritiseert en de dokter kent	De dokter bekritiseert en de dokter kennen	kent	kennen	5	6	singular	singular	De dokter bekritiseert en de dokter kent de persoon.
De moeder verleidt en de dichter kent	De moeder verleidt en de dichter kennen	kent	kennen	5	6	singular	singular	De moeder verleidt en de dichter kent de persoon.
De schrijver hoort en de persoon roept	De schrijver hoort en de persoon roepen	roept	roepen	5	6	singular	singular	De schrijver hoort en de persoon roept de persoon.
De persoon bekritiseert en de moeder bekritiseert	De persoon bekritiseert en de moeder bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De persoon bekritiseert en de moeder bekritiseert de persoon.
De moeder verleidt en de oom hoort	De moeder verleidt en de oom horen	hoort	horen	5	6	singular	singular	De moeder verleidt en de oom hoort de persoon.
De meid bekritiseert en de meid hoort	De meid bekritiseert en de meid horen	hoort	horen	5	6	singular	singular	De meid bekritiseert en de meid hoort de persoon.
De meid bekritiseert en de meid stimuleert	De meid bekritiseert en de meid stimuleren	stimuleert	stimuleren	5	6	singular	singular	De meid bekritiseert en de meid stimuleert de persoon.
De oom hoort en de dichter kent	De oom hoort en de dichter kennen	kent	kennen	5	6	singular	singular	De oom hoort en de dichter kent de persoon.
De dokter vermijdt en de oom hoort	De dokter vermijdt en de oom horen	hoort	horen	5	6	singular	singular	De dokter vermijdt en de oom hoort de persoon.
De persoon roept en de moeder onderzoekt	De persoon roept en de moeder onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De persoon roept en de moeder onderzoekt de persoon.
De meid verleidt en de schrijver kent	De meid verleidt en de schrijver kennen	kent	kennen	5	6	singular	singular	De meid verleidt en de schrijver kent de persoon.
De meid roept en de zanger onderzoekt	De meid roept en de zanger onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De meid roept en de zanger onderzoekt de persoon.
De dichter onderzoekt en de moeder roept	De dichter onderzoekt en de moeder roepen	roept	roepen	5	6	singular	singular	De dichter onderzoekt en de moeder roept de persoon.
De zanger hoort en de oom bekritiseert	De zanger hoort en de oom bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De zanger hoort en de oom bekritiseert de persoon.
De schrijver bekritiseert en de zanger bekritiseert	De schrijver bekritiseert en de zanger bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De schrijver bekritiseert en de zanger bekritiseert de persoon.
De dokter hoort en de dokter roept	De dokter hoort en de dokter roepen	roept	roepen	5	6	singular	singular	De dokter hoort en de dokter roept de persoon.
De schrijver stimuleert en de oom hoort	De schrijver stimuleert en de oom horen	hoort	horen	5	6	singular	singular	De schrijver stimuleert en de oom hoort de persoon.
De zanger roept en de zanger bekritiseert	De zanger roept en de zanger bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De zanger roept en de zanger bekritiseert de persoon.
De dichter onderzoekt en de schrijver roept	De dichter onderzoekt en de schrijver roepen	roept	roepen	5	6	singular	singular	De dichter onderzoekt en de schrijver roept de persoon.
De dokter onderzoekt en de meid kent	De dokter onderzoekt en de meid kennen	kent	kennen	5	6	singular	singular	De dokter onderzoekt en de meid kent de persoon.
De zanger verleidt en de meid roept	De zanger verleidt en de meid roepen	roept	roepen	5	6	singular	singular	De zanger verleidt en de meid roept de persoon.
De meid verleidt en de moeder stimuleert	De meid verleidt en de moeder stimuleren	stimuleert	stimuleren	5	6	singular	singular	De meid verleidt en de moeder stimuleert de persoon.
De persoon roept en de persoon onderzoekt	De persoon roept en de persoon onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De persoon roept en de persoon onderzoekt de persoon.
De dichter bekritiseert en de moeder bekritiseert	De dichter bekritiseert en de moeder bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De dichter bekritiseert en de moeder bekritiseert de persoon.
De dichter kent en de schrijver roept	De dichter kent en de schrijver roepen	roept	roepen	5	6	singular	singular	De dichter kent en de schrijver roept de persoon.
De meid verleidt en de zanger vermijdt	De meid verleidt en de zanger vermijden	vermijdt	vermijden	5	6	singular	singular	De meid verleidt en de zanger vermijdt de persoon.
De moeder bekritiseert en de meid vermijdt	De moeder bekritiseert en de meid vermijden	vermijdt	vermijden	5	6	singular	singular	De moeder bekritiseert en de meid vermijdt de persoon.
De schrijver stimuleert en de dokter verleidt	De schrijver stimuleert en de dokter verleiden	verleidt	verleiden	5	6	singular	singular	De schrijver stimuleert en de dokter verleidt de persoon.
De meid bekritiseert en de persoon verleidt	De meid bekritiseert en de persoon verleiden	verleidt	verleiden	5	6	singular	singular	De meid bekritiseert en de persoon verleidt de persoon.
De zanger verleidt en de zanger hoort	De zanger verleidt en de zanger horen	hoort	horen	5	6	singular	singular	De zanger verleidt en de zanger hoort de persoon.
De moeder bekritiseert en de zanger vermijdt	De moeder bekritiseert en de zanger vermijden	vermijdt	vermijden	5	6	singular	singular	De moeder bekritiseert en de zanger vermijdt de persoon.
De zanger roept en de zanger onderzoekt	De zanger roept en de zanger onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De zanger roept en de zanger onderzoekt de persoon.
De meid verleidt en de oom vermijdt	De meid verleidt en de oom vermijden	vermijdt	vermijden	5	6	singular	singular	De meid verleidt en de oom vermijdt de persoon.
De dichter vermijdt en de dokter vermijdt	De dichter vermijdt en de dokter vermijden	vermijdt	vermijden	5	6	singular	singular	De dichter vermijdt en de dokter vermijdt de persoon.
De meid stimuleert en de dichter kent	De meid stimuleert en de dichter kennen	kent	kennen	5	6	singular	singular	De meid stimuleert en de dichter kent de persoon.
De schrijver onderzoekt en de dokter hoort	De schrijver onderzoekt en de dokter horen	hoort	horen	5	6	singular	singular	De schrijver onderzoekt en de dokter hoort de persoon.
De meid kent en de moeder hoort	De meid kent en de moeder horen	hoort	horen	5	6	singular	singular	De meid kent en de moeder hoort de persoon.
De meid roept en de zanger roept	De meid roept en de zanger roepen	roept	roepen	5	6	singular	singular	De meid roept en de zanger roept de persoon.
De schrijver stimuleert en de persoon vermijdt	De schrijver stimuleert en de persoon vermijden	vermijdt	vermijden	5	6	singular	singular	De schrijver stimuleert en de persoon vermijdt de persoon.
De oom verleidt en de dokter kent	De oom verleidt en de dokter kennen	kent	kennen	5	6	singular	singular	De oom verleidt en de dokter kent de persoon.
De zanger kent en de dichter hoort	De zanger kent en de dichter horen	hoort	horen	5	6	singular	singular	De zanger kent en de dichter hoort de persoon.
De dokter vermijdt en de oom kent	De dokter vermijdt en de oom kennen	kent	kennen	5	6	singular	singular	De dokter vermijdt en de oom kent de persoon.
De persoon stimuleert en de dokter vermijdt	De persoon stimuleert en de dokter vermijden	vermijdt	vermijden	5	6	singular	singular	De persoon stimuleert en de dokter vermijdt de persoon.
De moeder stimuleert en de meid vermijdt	De moeder stimuleert en de meid vermijden	vermijdt	vermijden	5	6	singular	singular	De moeder stimuleert en de meid vermijdt de persoon.
De schrijver verleidt en de dichter kent	De schrijver verleidt en de dichter kennen	kent	kennen	5	6	singular	singular	De schrijver verleidt en de dichter kent de persoon.
De oom roept en de schrijver verleidt	De oom roept en de schrijver verleiden	verleidt	verleiden	5	6	singular	singular	De oom roept en de schrijver verleidt de persoon.
De persoon stimuleert en de moeder vermijdt	De persoon stimuleert en de moeder vermijden	vermijdt	vermijden	5	6	singular	singular	De persoon stimuleert en de moeder vermijdt de persoon.
De persoon roept en de dokter onderzoekt	De persoon roept en de dokter onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De persoon roept en de dokter onderzoekt de persoon.
De schrijver kent en de persoon hoort	De schrijver kent en de persoon horen	hoort	horen	5	6	singular	singular	De schrijver kent en de persoon hoort de persoon.
De moeder roept en de oom roept	De moeder roept en de oom roepen	roept	roepen	5	6	singular	singular	De moeder roept en de oom roept de persoon.
De zanger stimuleert en de moeder bekritiseert	De zanger stimuleert en de moeder bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De zanger stimuleert en de moeder bekritiseert de persoon.
De moeder bekritiseert en de meid bekritiseert	De moeder bekritiseert en de meid bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De moeder bekritiseert en de meid bekritiseert de persoon.
De moeder bekritiseert en de persoon stimuleert	De moeder bekritiseert en de persoon stimuleren	stimuleert	stimuleren	5	6	singular	singular	De moeder bekritiseert en de persoon stimuleert de persoon.
De persoon kent en de dichter verleidt	De persoon kent en de dichter verleiden	verleidt	verleiden	5	6	singular	singular	De persoon kent en de dichter verleidt de persoon.
De meid vermijdt en de schrijver bekritiseert	De meid vermijdt en de schrijver bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De meid vermijdt en de schrijver bekritiseert de persoon.
De persoon kent en de moeder kent	De persoon kent en de moeder kennen	kent	kennen	5	6	singular	singular	De persoon kent en de moeder kent de persoon.
De moeder hoort en de oom kent	De moeder hoort en de oom kennen	kent	kennen	5	6	singular	singular	De moeder hoort en de oom kent de persoon.
De moeder vermijdt en de schrijver verleidt	De moeder vermijdt en de schrijver verleiden	verleidt	verleiden	5	6	singular	singular	De moeder vermijdt en de schrijver verleidt de persoon.
De zanger roept en de schrijver kent	De zanger roept en de schrijver kennen	kent	kennen	5	6	singular	singular	De zanger roept en de schrijver kent de persoon.
De zanger hoort en de moeder verleidt	De zanger hoort en de moeder verleiden	verleidt	verleiden	5	6	singular	singular	De zanger hoort en de moeder verleidt de persoon.
De oom onderzoekt en de moeder onderzoekt	De oom onderzoekt en de moeder onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De oom onderzoekt en de moeder onderzoekt de persoon.
De moeder kent en de persoon verleidt	De moeder kent en de persoon verleiden	verleidt	verleiden	5	6	singular	singular	De moeder kent en de persoon verleidt de persoon.
De persoon vermijdt en de moeder roept	De persoon vermijdt en de moeder roepen	roept	roepen	5	6	singular	singular	De persoon vermijdt en de moeder roept de persoon.
De zanger roept en de oom roept	De zanger roept en de oom roepen	roept	roepen	5	6	singular	singular	De zanger roept en de oom roept de persoon.
De moeder onderzoekt en de dichter verleidt	De moeder onderzoekt en de dichter verleiden	verleidt	verleiden	5	6	singular	singular	De moeder onderzoekt en de dichter verleidt de persoon.
De persoon onderzoekt en de zanger kent	De persoon onderzoekt en de zanger kennen	kent	kennen	5	6	singular	singular	De persoon onderzoekt en de zanger kent de persoon.
De meid stimuleert en de dichter vermijdt	De meid stimuleert en de dichter vermijden	vermijdt	vermijden	5	6	singular	singular	De meid stimuleert en de dichter vermijdt de persoon.
De persoon stimuleert en de oom kent	De persoon stimuleert en de oom kennen	kent	kennen	5	6	singular	singular	De persoon stimuleert en de oom kent de persoon.
De moeder stimuleert en de dokter hoort	De moeder stimuleert en de dokter horen	hoort	horen	5	6	singular	singular	De moeder stimuleert en de dokter hoort de persoon.
De zanger hoort en de persoon vermijdt	De zanger hoort en de persoon vermijden	vermijdt	vermijden	5	6	singular	singular	De zanger hoort en de persoon vermijdt de persoon.
De zanger kent en de zanger verleidt	De zanger kent en de zanger verleiden	verleidt	verleiden	5	6	singular	singular	De zanger kent en de zanger verleidt de persoon.
De schrijver vermijdt en de dokter vermijdt	De schrijver vermijdt en de dokter vermijden	vermijdt	vermijden	5	6	singular	singular	De schrijver vermijdt en de dokter vermijdt de persoon.
De dichter stimuleert en de moeder hoort	De dichter stimuleert en de moeder horen	hoort	horen	5	6	singular	singular	De dichter stimuleert en de moeder hoort de persoon.
De zanger onderzoekt en de schrijver verleidt	De zanger onderzoekt en de schrijver verleiden	verleidt	verleiden	5	6	singular	singular	De zanger onderzoekt en de schrijver verleidt de persoon.
De meid verleidt en de moeder onderzoekt	De meid verleidt en de moeder onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De meid verleidt en de moeder onderzoekt de persoon.
De oom kent en de persoon hoort	De oom kent en de persoon horen	hoort	horen	5	6	singular	singular	De oom kent en de persoon hoort de persoon.
De oom stimuleert en de persoon kent	De oom stimuleert en de persoon kennen	kent	kennen	5	6	singular	singular	De oom stimuleert en de persoon kent de persoon.
De zanger hoort en de schrijver bekritiseert	De zanger hoort en de schrijver bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De zanger hoort en de schrijver bekritiseert de persoon.
De persoon stimuleert en de oom stimuleert	De persoon stimuleert en de oom stimuleren	stimuleert	stimuleren	5	6	singular	singular	De persoon stimuleert en de oom stimuleert de persoon.
De meid verleidt en de schrijver bekritiseert	De meid verleidt en de schrijver bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De meid verleidt en de schrijver bekritiseert de persoon.
De dichter onderzoekt en de schrijver hoort	De dichter onderzoekt en de schrijver horen	hoort	horen	5	6	singular	singular	De dichter onderzoekt en de schrijver hoort de persoon.
De schrijver roept en de dokter vermijdt	De schrijver roept en de dokter vermijden	vermijdt	vermijden	5	6	singular	singular	De schrijver roept en de dokter vermijdt de persoon.
De zanger verleidt en de zanger onderzoekt	De zanger verleidt en de zanger onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De zanger verleidt en de zanger onderzoekt de persoon.
De dokter hoort en de schrijver kent	De dokter hoort en de schrijver kennen	kent	kennen	5	6	singular	singular	De dokter hoort en de schrijver kent de persoon.
De dokter verleidt en de oom hoort	De dokter verleidt en de oom horen	hoort	horen	5	6	singular	singular	De dokter verleidt en de oom hoort de persoon.
De dichter stimuleert en de dokter hoort	De dichter stimuleert en de dokter horen	hoort	horen	5	6	singular	singular	De dichter stimuleert en de dokter hoort de persoon.
De dokter vermijdt en de moeder kent	De dokter vermijdt en de moeder kennen	kent	kennen	5	6	singular	singular	De dokter vermijdt en de moeder kent de persoon.
De oom hoort en de schrijver vermijdt	De oom hoort en de schrijver vermijden	vermijdt	vermijden	5	6	singular	singular	De oom hoort en de schrijver vermijdt de persoon.
De dichter bekritiseert en de schrijver onderzoekt	De dichter bekritiseert en de schrijver onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De dichter bekritiseert en de schrijver onderzoekt de persoon.
De persoon bekritiseert en de zanger kent	De persoon bekritiseert en de zanger kennen	kent	kennen	5	6	singular	singular	De persoon bekritiseert en de zanger kent de persoon.
De oom vermijdt en de schrijver kent	De oom vermijdt en de schrijver kennen	kent	kennen	5	6	singular	singular	De oom vermijdt en de schrijver kent de persoon.
De persoon roept en de dichter roept	De persoon roept en de dichter roepen	roept	roepen	5	6	singular	singular	De persoon roept en de dichter roept de persoon.
De zanger onderzoekt en de zanger verleidt	De zanger onderzoekt en de zanger verleiden	verleidt	verleiden	5	6	singular	singular	De zanger onderzoekt en de zanger verleidt de persoon.
De dichter roept en de oom roept	De dichter roept en de oom roepen	roept	roepen	5	6	singular	singular	De dichter roept en de oom roept de persoon.
De meid onderzoekt en de zanger roept	De meid onderzoekt en de zanger roepen	roept	roepen	5	6	singular	singular	De meid onderzoekt en de zanger roept de persoon.
De zanger bekritiseert en de meid hoort	De zanger bekritiseert en de meid horen	hoort	horen	5	6	singular	singular	De zanger bekritiseert en de meid hoort de persoon.
De dichter roept en de dokter bekritiseert	De dichter roept en de dokter bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De dichter roept en de dokter bekritiseert de persoon.
De oom hoort en de schrijver onderzoekt	De oom hoort en de schrijver onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De oom hoort en de schrijver onderzoekt de persoon.
De moeder onderzoekt en de meid stimuleert	De moeder onderzoekt en de meid stimuleren	stimuleert	stimuleren	5	6	singular	singular	De moeder onderzoekt en de meid stimuleert de persoon.
De zanger bekritiseert en de oom hoort	De zanger bekritiseert en de oom horen	hoort	horen	5	6	singular	singular	De zanger bekritiseert en de oom hoort de persoon.
De oom kent en de meid verleidt	De oom kent en de meid verleiden	verleidt	verleiden	5	6	singular	singular	De oom kent en de meid verleidt de persoon.
De persoon vermijdt en de moeder hoort	De persoon vermijdt en de moeder horen	hoort	horen	5	6	singular	singular	De persoon vermijdt en de moeder hoort de persoon.
De oom onderzoekt en de moeder kent	De oom onderzoekt en de moeder kennen	kent	kennen	5	6	singular	singular	De oom onderzoekt en de moeder kent de persoon.
De schrijver bekritiseert en de moeder roept	De schrijver bekritiseert en de moeder roepen	roept	roepen	5	6	singular	singular	De schrijver bekritiseert en de moeder roept de persoon.
De persoon hoort en de meid vermijdt	De persoon hoort en de meid vermijden	vermijdt	vermijden	5	6	singular	singular	De persoon hoort en de meid vermijdt de persoon.
De dichter onderzoekt en de zanger kent	De dichter onderzoekt en de zanger kennen	kent	kennen	5	6	singular	singular	De dichter onderzoekt en de zanger kent de persoon.
De zanger vermijdt en de persoon roept	De zanger vermijdt en de persoon roepen	roept	roepen	5	6	singular	singular	De zanger vermijdt en de persoon roept de persoon.
De zanger stimuleert en de meid stimuleert	De zanger stimuleert en de meid stimuleren	stimuleert	stimuleren	5	6	singular	singular	De zanger stimuleert en de meid stimuleert de persoon.
De moeder bekritiseert en de oom hoort	De moeder bekritiseert en de oom horen	hoort	horen	5	6	singular	singular	De moeder bekritiseert en de oom hoort de persoon.
De zanger verleidt en de meid onderzoekt	De zanger verleidt en de meid onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De zanger verleidt en de meid onderzoekt de persoon.
De meid roept en de zanger bekritiseert	De meid roept en de zanger bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De meid roept en de zanger bekritiseert de persoon.
De persoon kent en de meid stimuleert	De persoon kent en de meid stimuleren	stimuleert	stimuleren	5	6	singular	singular	De persoon kent en de meid stimuleert de persoon.
De zanger onderzoekt en de persoon verleidt	De zanger onderzoekt en de persoon verleiden	verleidt	verleiden	5	6	singular	singular	De zanger onderzoekt en de persoon verleidt de persoon.
De dokter kent en de zanger verleidt	De dokter kent en de zanger verleiden	verleidt	verleiden	5	6	singular	singular	De dokter kent en de zanger verleidt de persoon.
De dichter kent en de zanger bekritiseert	De dichter kent en de zanger bekritiseren	bekritiseert	bekritiseren	5	6	singular	singular	De dichter kent en de zanger bekritiseert de persoon.
De meid bekritiseert en de persoon kent	De meid bekritiseert en de persoon kennen	kent	kennen	5	6	singular	singular	De meid bekritiseert en de persoon kent de persoon.
De persoon stimuleert en de dichter kent	De persoon stimuleert en de dichter kennen	kent	kennen	5	6	singular	singular	De persoon stimuleert en de dichter kent de persoon.
De dokter onderzoekt en de dokter vermijdt	De dokter onderzoekt en de dokter vermijden	vermijdt	vermijden	5	6	singular	singular	De dokter onderzoekt en de dokter vermijdt de persoon.
De meid hoort en de dokter kent	De meid hoort en de dokter kennen	kent	kennen	5	6	singular	singular	De meid hoort en de dokter kent de persoon.
De dichter bekritiseert en de zanger onderzoekt	De dichter bekritiseert en de zanger onderzoeken	onderzoekt	onderzoeken	5	6	singular	singular	De dichter bekritiseert en de zanger onderzoekt de persoon.
De persoon vermijdt en de dichter stimuleert	De persoon vermijdt en de dichter stimuleren	stimuleert	stimuleren	5	6	singular	singular	De persoon vermijdt en de dichter stimuleert de persoon.
De dokter bekritiseert en de schrijver stimuleert	De dokter bekritiseert en de schrijver stimuleren	stimuleert	stimuleren	5	6	singular	singular	De dokter bekritiseert en de schrijver stimuleert de persoon.
De persoon roept en de dichter verleidt	De persoon roept en de dichter verleiden	verleidt	verleiden	5	6	singular	singular	De persoon roept en de dichter verleidt de persoon.
De zanger kent en de dokter kent	De zanger kent en de dokter kennen	kent	kennen	5	6	singular	singular	De zanger kent en de dokter kent de persoon.
De zanger stimuleert en de schrijver verleidt	De zanger stimuleert en de schrijver verleiden	verleidt	verleiden	5	6	singular	singular	De zanger stimuleert en de schrijver verleidt de persoon.
De moeder onderzoekt en de oom verleidt	De moeder onderzoekt en de oom verleiden	verleidt	verleiden	5	6	singular	singular	De moeder onderzoekt en de oom verleidt de persoon.
