agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
Het paar jongens op Pat groet	Het paar jongens op Pat groeten	groet	groeten	1	5	singular	Het paar jongens op Pat groet de persoon.
De hoeveelheid vrienden onder Pat vertrouwt	De hoeveelheid vrienden onder Pat vertrouwen	vertrouwt	vertrouwen	1	5	singular	De hoeveelheid vrienden onder Pat vertrouwt de persoon.
Het paar zangers naast Barbara bekritiseert	Het paar zangers naast Barbara bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het paar zangers naast Barbara bekritiseert de persoon.
Het paar vrouwen op Barbara stimuleert	Het paar vrouwen op Barbara stimuleren	stimuleert	stimuleren	1	5	singular	Het paar vrouwen op Barbara stimuleert de persoon.
De hoeveelheid ooms bij Bob begrijpt	De hoeveelheid ooms bij Bob begrijpen	begrijpt	begrijpen	1	5	singular	De hoeveelheid ooms bij Bob begrijpt de persoon.
De groep vrouwen bij Pat begrijpt	De groep vrouwen bij Pat begrijpen	begrijpt	begrijpen	1	5	singular	De groep vrouwen bij Pat begrijpt de persoon.
De hoeveelheid tantes achter Bob groet	De hoeveelheid tantes achter Bob groeten	groet	groeten	1	5	singular	De hoeveelheid tantes achter Bob groet de persoon.
De groep meiden bij Bob groet	De groep meiden bij Bob groeten	groet	groeten	1	5	singular	De groep meiden bij Bob groet de persoon.
De hoeveelheid leraren achter Jim begrijpt	De hoeveelheid leraren achter Jim begrijpen	begrijpt	begrijpen	1	5	singular	De hoeveelheid leraren achter Jim begrijpt de persoon.
Het paar vrienden bij Linda hoort	Het paar vrienden bij Linda horen	hoort	horen	1	5	singular	Het paar vrienden bij Linda hoort de persoon.
Het paar meiden naast Pat stimuleert	Het paar meiden naast Pat stimuleren	stimuleert	stimuleren	1	5	singular	Het paar meiden naast Pat stimuleert de persoon.
Het aantal vaders onder Mary herkent	Het aantal vaders onder Mary herkennen	herkent	herkennen	1	5	singular	Het aantal vaders onder Mary herkent de persoon.
De hoeveelheid dichters bij John bekritiseert	De hoeveelheid dichters bij John bekritiseren	bekritiseert	bekritiseren	1	5	singular	De hoeveelheid dichters bij John bekritiseert de persoon.
Het stel zangers bij Mike bekritiseert	Het stel zangers bij Mike bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het stel zangers bij Mike bekritiseert de persoon.
Het stel mannen bij Barbara begrijpt	Het stel mannen bij Barbara begrijpen	begrijpt	begrijpen	1	5	singular	Het stel mannen bij Barbara begrijpt de persoon.
De groep moeders bij Mary groet	De groep moeders bij Mary groeten	groet	groeten	1	5	singular	De groep moeders bij Mary groet de persoon.
Het paar zangers op Sue onderzoekt	Het paar zangers op Sue onderzoeken	onderzoekt	onderzoeken	1	5	singular	Het paar zangers op Sue onderzoekt de persoon.
Het aantal tantes naast Mike groet	Het aantal tantes naast Mike groeten	groet	groeten	1	5	singular	Het aantal tantes naast Mike groet de persoon.
Het paar moeders achter Pat onderzoekt	Het paar moeders achter Pat onderzoeken	onderzoekt	onderzoeken	1	5	singular	Het paar moeders achter Pat onderzoekt de persoon.
Het paar boeren achter Mary mist	Het paar boeren achter Mary missen	mist	missen	1	5	singular	Het paar boeren achter Mary mist de persoon.
Het paar vrouwen achter Bob mist	Het paar vrouwen achter Bob missen	mist	missen	1	5	singular	Het paar vrouwen achter Bob mist de persoon.
Het stel vrouwen achter Linda vertrouwt	Het stel vrouwen achter Linda vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het stel vrouwen achter Linda vertrouwt de persoon.
De hoeveelheid advocaten onder Jim groet	De hoeveelheid advocaten onder Jim groeten	groet	groeten	1	5	singular	De hoeveelheid advocaten onder Jim groet de persoon.
Het stel dichters onder Bill bekritiseert	Het stel dichters onder Bill bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het stel dichters onder Bill bekritiseert de persoon.
Het stel ooms onder Jim hoort	Het stel ooms onder Jim horen	hoort	horen	1	5	singular	Het stel ooms onder Jim hoort de persoon.
Het aantal ooms bij Pat groet	Het aantal ooms bij Pat groeten	groet	groeten	1	5	singular	Het aantal ooms bij Pat groet de persoon.
De groep timmermannen achter Linda herkent	De groep timmermannen achter Linda herkennen	herkent	herkennen	1	5	singular	De groep timmermannen achter Linda herkent de persoon.
Het paar advocaten naast Mary ziet	Het paar advocaten naast Mary zien	ziet	zien	1	5	singular	Het paar advocaten naast Mary ziet de persoon.
Het paar meiden achter Pat vertrouwt	Het paar meiden achter Pat vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het paar meiden achter Pat vertrouwt de persoon.
Het paar boeren achter Linda groet	Het paar boeren achter Linda groeten	groet	groeten	1	5	singular	Het paar boeren achter Linda groet de persoon.
Het stel moeders naast Linda ziet	Het stel moeders naast Linda zien	ziet	zien	1	5	singular	Het stel moeders naast Linda ziet de persoon.
Het aantal tantes onder Sue hoort	Het aantal tantes onder Sue horen	hoort	horen	1	5	singular	Het aantal tantes onder Sue hoort de persoon.
Het paar zangers op John groet	Het paar zangers op John groeten	groet	groeten	1	5	singular	Het paar zangers op John groet de persoon.
Het paar leraren op Bob bekritiseert	Het paar leraren op Bob bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het paar leraren op Bob bekritiseert de persoon.
Het stel timmermannen achter Barbara onderzoekt	Het stel timmermannen achter Barbara onderzoeken	onderzoekt	onderzoeken	1	5	singular	Het stel timmermannen achter Barbara onderzoekt de persoon.
Het paar vrouwen op Jim begrijpt	Het paar vrouwen op Jim begrijpen	begrijpt	begrijpen	1	5	singular	Het paar vrouwen op Jim begrijpt de persoon.
Het paar timmermannen naast Barbara bekritiseert	Het paar timmermannen naast Barbara bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het paar timmermannen naast Barbara bekritiseert de persoon.
Het stel vrouwen naast Bob stimuleert	Het stel vrouwen naast Bob stimuleren	stimuleert	stimuleren	1	5	singular	Het stel vrouwen naast Bob stimuleert de persoon.
Het paar advocaten op Bill onderzoekt	Het paar advocaten op Bill onderzoeken	onderzoekt	onderzoeken	1	5	singular	Het paar advocaten op Bill onderzoekt de persoon.
Het aantal ooms onder Mike mist	Het aantal ooms onder Mike missen	mist	missen	1	5	singular	Het aantal ooms onder Mike mist de persoon.
Het stel doktoren achter Sue ziet	Het stel doktoren achter Sue zien	ziet	zien	1	5	singular	Het stel doktoren achter Sue ziet de persoon.
De hoeveelheid vrienden op Barbara mist	De hoeveelheid vrienden op Barbara missen	mist	missen	1	5	singular	De hoeveelheid vrienden op Barbara mist de persoon.
De groep ooms bij Jim hoort	De groep ooms bij Jim horen	hoort	horen	1	5	singular	De groep ooms bij Jim hoort de persoon.
De groep vrienden naast Mary begrijpt	De groep vrienden naast Mary begrijpen	begrijpt	begrijpen	1	5	singular	De groep vrienden naast Mary begrijpt de persoon.
Het stel advocaten onder Bob herkent	Het stel advocaten onder Bob herkennen	herkent	herkennen	1	5	singular	Het stel advocaten onder Bob herkent de persoon.
Het paar zangers naast Linda hoort	Het paar zangers naast Linda horen	hoort	horen	1	5	singular	Het paar zangers naast Linda hoort de persoon.
Het paar timmermannen bij Bob mist	Het paar timmermannen bij Bob missen	mist	missen	1	5	singular	Het paar timmermannen bij Bob mist de persoon.
De groep timmermannen onder Bill begrijpt	De groep timmermannen onder Bill begrijpen	begrijpt	begrijpen	1	5	singular	De groep timmermannen onder Bill begrijpt de persoon.
Het paar jongens naast Mary ziet	Het paar jongens naast Mary zien	ziet	zien	1	5	singular	Het paar jongens naast Mary ziet de persoon.
Het stel vaders bij Sue onderzoekt	Het stel vaders bij Sue onderzoeken	onderzoekt	onderzoeken	1	5	singular	Het stel vaders bij Sue onderzoekt de persoon.
Het aantal dichters achter Mary groet	Het aantal dichters achter Mary groeten	groet	groeten	1	5	singular	Het aantal dichters achter Mary groet de persoon.
De groep doktoren achter Sue groet	De groep doktoren achter Sue groeten	groet	groeten	1	5	singular	De groep doktoren achter Sue groet de persoon.
De groep ooms bij Mary onderzoekt	De groep ooms bij Mary onderzoeken	onderzoekt	onderzoeken	1	5	singular	De groep ooms bij Mary onderzoekt de persoon.
Het paar moeders bij Bob herkent	Het paar moeders bij Bob herkennen	herkent	herkennen	1	5	singular	Het paar moeders bij Bob herkent de persoon.
De groep moeders naast Sue ziet	De groep moeders naast Sue zien	ziet	zien	1	5	singular	De groep moeders naast Sue ziet de persoon.
Het paar moeders bij Bill bekritiseert	Het paar moeders bij Bill bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het paar moeders bij Bill bekritiseert de persoon.
De groep tantes bij Mike ziet	De groep tantes bij Mike zien	ziet	zien	1	5	singular	De groep tantes bij Mike ziet de persoon.
De hoeveelheid jongens onder Bob begrijpt	De hoeveelheid jongens onder Bob begrijpen	begrijpt	begrijpen	1	5	singular	De hoeveelheid jongens onder Bob begrijpt de persoon.
Het paar vaders bij Linda groet	Het paar vaders bij Linda groeten	groet	groeten	1	5	singular	Het paar vaders bij Linda groet de persoon.
Het stel dichters naast John hoort	Het stel dichters naast John horen	hoort	horen	1	5	singular	Het stel dichters naast John hoort de persoon.
Het stel meiden op Bob herkent	Het stel meiden op Bob herkennen	herkent	herkennen	1	5	singular	Het stel meiden op Bob herkent de persoon.
De hoeveelheid mannen onder Pat begrijpt	De hoeveelheid mannen onder Pat begrijpen	begrijpt	begrijpen	1	5	singular	De hoeveelheid mannen onder Pat begrijpt de persoon.
De groep meiden onder Bill onderzoekt	De groep meiden onder Bill onderzoeken	onderzoekt	onderzoeken	1	5	singular	De groep meiden onder Bill onderzoekt de persoon.
Het aantal vaders onder Barbara bekritiseert	Het aantal vaders onder Barbara bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het aantal vaders onder Barbara bekritiseert de persoon.
Het stel timmermannen achter Linda vertrouwt	Het stel timmermannen achter Linda vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het stel timmermannen achter Linda vertrouwt de persoon.
Het paar doktoren bij Mike herkent	Het paar doktoren bij Mike herkennen	herkent	herkennen	1	5	singular	Het paar doktoren bij Mike herkent de persoon.
De groep ooms onder Mary mist	De groep ooms onder Mary missen	mist	missen	1	5	singular	De groep ooms onder Mary mist de persoon.
Het aantal vrienden onder Jim stimuleert	Het aantal vrienden onder Jim stimuleren	stimuleert	stimuleren	1	5	singular	Het aantal vrienden onder Jim stimuleert de persoon.
De groep vrouwen bij Jim hoort	De groep vrouwen bij Jim horen	hoort	horen	1	5	singular	De groep vrouwen bij Jim hoort de persoon.
Het stel moeders onder Bill herkent	Het stel moeders onder Bill herkennen	herkent	herkennen	1	5	singular	Het stel moeders onder Bill herkent de persoon.
Het aantal advocaten naast Linda herkent	Het aantal advocaten naast Linda herkennen	herkent	herkennen	1	5	singular	Het aantal advocaten naast Linda herkent de persoon.
Het paar ooms naast Pat vertrouwt	Het paar ooms naast Pat vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het paar ooms naast Pat vertrouwt de persoon.
Het paar boeren op Jim onderzoekt	Het paar boeren op Jim onderzoeken	onderzoekt	onderzoeken	1	5	singular	Het paar boeren op Jim onderzoekt de persoon.
De hoeveelheid dichters achter John hoort	De hoeveelheid dichters achter John horen	hoort	horen	1	5	singular	De hoeveelheid dichters achter John hoort de persoon.
Het paar moeders op Sue groet	Het paar moeders op Sue groeten	groet	groeten	1	5	singular	Het paar moeders op Sue groet de persoon.
De hoeveelheid vrouwen achter Mike onderzoekt	De hoeveelheid vrouwen achter Mike onderzoeken	onderzoekt	onderzoeken	1	5	singular	De hoeveelheid vrouwen achter Mike onderzoekt de persoon.
Het aantal mannen op Mike mist	Het aantal mannen op Mike missen	mist	missen	1	5	singular	Het aantal mannen op Mike mist de persoon.
Het aantal boeren achter Linda vertrouwt	Het aantal boeren achter Linda vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het aantal boeren achter Linda vertrouwt de persoon.
Het aantal vrienden onder Sue mist	Het aantal vrienden onder Sue missen	mist	missen	1	5	singular	Het aantal vrienden onder Sue mist de persoon.
Het stel ooms onder Sue groet	Het stel ooms onder Sue groeten	groet	groeten	1	5	singular	Het stel ooms onder Sue groet de persoon.
De hoeveelheid zangers achter Linda onderzoekt	De hoeveelheid zangers achter Linda onderzoeken	onderzoekt	onderzoeken	1	5	singular	De hoeveelheid zangers achter Linda onderzoekt de persoon.
De groep mannen naast Jim bekritiseert	De groep mannen naast Jim bekritiseren	bekritiseert	bekritiseren	1	5	singular	De groep mannen naast Jim bekritiseert de persoon.
Het aantal ooms bij Mary hoort	Het aantal ooms bij Mary horen	hoort	horen	1	5	singular	Het aantal ooms bij Mary hoort de persoon.
Het aantal tantes naast Jim bekritiseert	Het aantal tantes naast Jim bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het aantal tantes naast Jim bekritiseert de persoon.
Het paar zangers achter Bob herkent	Het paar zangers achter Bob herkennen	herkent	herkennen	1	5	singular	Het paar zangers achter Bob herkent de persoon.
De groep mannen naast Bill mist	De groep mannen naast Bill missen	mist	missen	1	5	singular	De groep mannen naast Bill mist de persoon.
De hoeveelheid vaders naast Barbara hoort	De hoeveelheid vaders naast Barbara horen	hoort	horen	1	5	singular	De hoeveelheid vaders naast Barbara hoort de persoon.
De hoeveelheid tantes op Mary begrijpt	De hoeveelheid tantes op Mary begrijpen	begrijpt	begrijpen	1	5	singular	De hoeveelheid tantes op Mary begrijpt de persoon.
De groep leraren bij Barbara groet	De groep leraren bij Barbara groeten	groet	groeten	1	5	singular	De groep leraren bij Barbara groet de persoon.
De hoeveelheid ooms achter Barbara hoort	De hoeveelheid ooms achter Barbara horen	hoort	horen	1	5	singular	De hoeveelheid ooms achter Barbara hoort de persoon.
Het aantal advocaten op Jim bekritiseert	Het aantal advocaten op Jim bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het aantal advocaten op Jim bekritiseert de persoon.
Het paar leraren op Bob ziet	Het paar leraren op Bob zien	ziet	zien	1	5	singular	Het paar leraren op Bob ziet de persoon.
Het aantal meiden achter Linda mist	Het aantal meiden achter Linda missen	mist	missen	1	5	singular	Het aantal meiden achter Linda mist de persoon.
De groep vrouwen achter Mike onderzoekt	De groep vrouwen achter Mike onderzoeken	onderzoekt	onderzoeken	1	5	singular	De groep vrouwen achter Mike onderzoekt de persoon.
Het stel dichters naast Barbara mist	Het stel dichters naast Barbara missen	mist	missen	1	5	singular	Het stel dichters naast Barbara mist de persoon.
Het paar vaders bij Mike begrijpt	Het paar vaders bij Mike begrijpen	begrijpt	begrijpen	1	5	singular	Het paar vaders bij Mike begrijpt de persoon.
Het paar meiden op Barbara ziet	Het paar meiden op Barbara zien	ziet	zien	1	5	singular	Het paar meiden op Barbara ziet de persoon.
Het paar meiden bij Bill stimuleert	Het paar meiden bij Bill stimuleren	stimuleert	stimuleren	1	5	singular	Het paar meiden bij Bill stimuleert de persoon.
Het paar vaders naast Mary groet	Het paar vaders naast Mary groeten	groet	groeten	1	5	singular	Het paar vaders naast Mary groet de persoon.
Het paar leraren onder Mike vertrouwt	Het paar leraren onder Mike vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het paar leraren onder Mike vertrouwt de persoon.
De hoeveelheid meiden bij Mary stimuleert	De hoeveelheid meiden bij Mary stimuleren	stimuleert	stimuleren	1	5	singular	De hoeveelheid meiden bij Mary stimuleert de persoon.
Het paar vaders bij John herkent	Het paar vaders bij John herkennen	herkent	herkennen	1	5	singular	Het paar vaders bij John herkent de persoon.
De groep vaders bij Pat groet	De groep vaders bij Pat groeten	groet	groeten	1	5	singular	De groep vaders bij Pat groet de persoon.
Het aantal mannen achter Bill herkent	Het aantal mannen achter Bill herkennen	herkent	herkennen	1	5	singular	Het aantal mannen achter Bill herkent de persoon.
Het aantal jongens op Linda begrijpt	Het aantal jongens op Linda begrijpen	begrijpt	begrijpen	1	5	singular	Het aantal jongens op Linda begrijpt de persoon.
Het aantal moeders achter John hoort	Het aantal moeders achter John horen	hoort	horen	1	5	singular	Het aantal moeders achter John hoort de persoon.
De groep vrienden bij Pat vertrouwt	De groep vrienden bij Pat vertrouwen	vertrouwt	vertrouwen	1	5	singular	De groep vrienden bij Pat vertrouwt de persoon.
Het stel boeren achter Bill herkent	Het stel boeren achter Bill herkennen	herkent	herkennen	1	5	singular	Het stel boeren achter Bill herkent de persoon.
Het stel moeders onder Barbara ziet	Het stel moeders onder Barbara zien	ziet	zien	1	5	singular	Het stel moeders onder Barbara ziet de persoon.
Het paar doktoren naast Bob mist	Het paar doktoren naast Bob missen	mist	missen	1	5	singular	Het paar doktoren naast Bob mist de persoon.
Het stel vrouwen naast Linda stimuleert	Het stel vrouwen naast Linda stimuleren	stimuleert	stimuleren	1	5	singular	Het stel vrouwen naast Linda stimuleert de persoon.
Het stel boeren onder Mary hoort	Het stel boeren onder Mary horen	hoort	horen	1	5	singular	Het stel boeren onder Mary hoort de persoon.
Het paar moeders onder Pat bekritiseert	Het paar moeders onder Pat bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het paar moeders onder Pat bekritiseert de persoon.
Het aantal moeders naast Jim bekritiseert	Het aantal moeders naast Jim bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het aantal moeders naast Jim bekritiseert de persoon.
De hoeveelheid ooms achter Mike vertrouwt	De hoeveelheid ooms achter Mike vertrouwen	vertrouwt	vertrouwen	1	5	singular	De hoeveelheid ooms achter Mike vertrouwt de persoon.
De groep mannen op Pat hoort	De groep mannen op Pat horen	hoort	horen	1	5	singular	De groep mannen op Pat hoort de persoon.
De groep jongens bij Mary herkent	De groep jongens bij Mary herkennen	herkent	herkennen	1	5	singular	De groep jongens bij Mary herkent de persoon.
Het paar leraren bij Pat stimuleert	Het paar leraren bij Pat stimuleren	stimuleert	stimuleren	1	5	singular	Het paar leraren bij Pat stimuleert de persoon.
De hoeveelheid vrouwen bij Mary begrijpt	De hoeveelheid vrouwen bij Mary begrijpen	begrijpt	begrijpen	1	5	singular	De hoeveelheid vrouwen bij Mary begrijpt de persoon.
De groep doktoren achter Mary begrijpt	De groep doktoren achter Mary begrijpen	begrijpt	begrijpen	1	5	singular	De groep doktoren achter Mary begrijpt de persoon.
Het paar boeren naast Mike bekritiseert	Het paar boeren naast Mike bekritiseren	bekritiseert	bekritiseren	1	5	singular	Het paar boeren naast Mike bekritiseert de persoon.
Het stel moeders bij Sue ziet	Het stel moeders bij Sue zien	ziet	zien	1	5	singular	Het stel moeders bij Sue ziet de persoon.
Het paar zangers naast Linda stimuleert	Het paar zangers naast Linda stimuleren	stimuleert	stimuleren	1	5	singular	Het paar zangers naast Linda stimuleert de persoon.
Het aantal meiden naast Bill ziet	Het aantal meiden naast Bill zien	ziet	zien	1	5	singular	Het aantal meiden naast Bill ziet de persoon.
Het paar vrouwen achter Mike vertrouwt	Het paar vrouwen achter Mike vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het paar vrouwen achter Mike vertrouwt de persoon.
De groep moeders bij Barbara herkent	De groep moeders bij Barbara herkennen	herkent	herkennen	1	5	singular	De groep moeders bij Barbara herkent de persoon.
Het aantal vaders onder Mary hoort	Het aantal vaders onder Mary horen	hoort	horen	1	5	singular	Het aantal vaders onder Mary hoort de persoon.
Het paar advocaten onder Mary ziet	Het paar advocaten onder Mary zien	ziet	zien	1	5	singular	Het paar advocaten onder Mary ziet de persoon.
Het aantal vrouwen op Mary vertrouwt	Het aantal vrouwen op Mary vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het aantal vrouwen op Mary vertrouwt de persoon.
De groep moeders op Bob mist	De groep moeders op Bob missen	mist	missen	1	5	singular	De groep moeders op Bob mist de persoon.
Het paar leraren achter Barbara begrijpt	Het paar leraren achter Barbara begrijpen	begrijpt	begrijpen	1	5	singular	Het paar leraren achter Barbara begrijpt de persoon.
De groep timmermannen op Mike stimuleert	De groep timmermannen op Mike stimuleren	stimuleert	stimuleren	1	5	singular	De groep timmermannen op Mike stimuleert de persoon.
Het paar doktoren bij Barbara onderzoekt	Het paar doktoren bij Barbara onderzoeken	onderzoekt	onderzoeken	1	5	singular	Het paar doktoren bij Barbara onderzoekt de persoon.
Het paar vrouwen naast Linda mist	Het paar vrouwen naast Linda missen	mist	missen	1	5	singular	Het paar vrouwen naast Linda mist de persoon.
Het stel advocaten onder Mary begrijpt	Het stel advocaten onder Mary begrijpen	begrijpt	begrijpen	1	5	singular	Het stel advocaten onder Mary begrijpt de persoon.
Het stel zangers naast Pat mist	Het stel zangers naast Pat missen	mist	missen	1	5	singular	Het stel zangers naast Pat mist de persoon.
Het paar vrouwen naast Linda groet	Het paar vrouwen naast Linda groeten	groet	groeten	1	5	singular	Het paar vrouwen naast Linda groet de persoon.
De hoeveelheid doktoren achter Sue begrijpt	De hoeveelheid doktoren achter Sue begrijpen	begrijpt	begrijpen	1	5	singular	De hoeveelheid doktoren achter Sue begrijpt de persoon.
De groep leraren onder Barbara stimuleert	De groep leraren onder Barbara stimuleren	stimuleert	stimuleren	1	5	singular	De groep leraren onder Barbara stimuleert de persoon.
De hoeveelheid jongens achter John hoort	De hoeveelheid jongens achter John horen	hoort	horen	1	5	singular	De hoeveelheid jongens achter John hoort de persoon.
De hoeveelheid vrouwen onder Barbara onderzoekt	De hoeveelheid vrouwen onder Barbara onderzoeken	onderzoekt	onderzoeken	1	5	singular	De hoeveelheid vrouwen onder Barbara onderzoekt de persoon.
De hoeveelheid advocaten onder Bob mist	De hoeveelheid advocaten onder Bob missen	mist	missen	1	5	singular	De hoeveelheid advocaten onder Bob mist de persoon.
De hoeveelheid vrouwen op Mary hoort	De hoeveelheid vrouwen op Mary horen	hoort	horen	1	5	singular	De hoeveelheid vrouwen op Mary hoort de persoon.
De groep vrienden onder Mary herkent	De groep vrienden onder Mary herkennen	herkent	herkennen	1	5	singular	De groep vrienden onder Mary herkent de persoon.
Het aantal tantes onder Barbara ziet	Het aantal tantes onder Barbara zien	ziet	zien	1	5	singular	Het aantal tantes onder Barbara ziet de persoon.
Het stel tantes op Mike vertrouwt	Het stel tantes op Mike vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het stel tantes op Mike vertrouwt de persoon.
Het stel moeders bij Bill vertrouwt	Het stel moeders bij Bill vertrouwen	vertrouwt	vertrouwen	1	5	singular	Het stel moeders bij Bill vertrouwt de persoon.
Het stel tantes achter Bob begrijpt	Het stel tantes achter Bob begrijpen	begrijpt	begrijpen	1	5	singular	Het stel tantes achter Bob begrijpt de persoon.
De hoeveelheid dichters op Pat groet	De hoeveelheid dichters op Pat groeten	groet	groeten	1	5	singular	De hoeveelheid dichters op Pat groet de persoon.
