agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De leraar en de advocaat zien	De leraar en de advocaat ziet	zien	ziet	4	5	singular	singular	De leraar en de advocaat zien de persoon.
De tante en de vrouw roepen	De tante en de vrouw roept	roepen	roept	4	5	singular	singular	De tante en de vrouw roepen de persoon.
De dokter en de atleet bekritiseren	De dokter en de atleet bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De dokter en de atleet bekritiseren de persoon.
De winnaar en de moeder onderzoeken	De winnaar en de moeder onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De winnaar en de moeder onderzoeken de persoon.
De jongen en de oom bekritiseren	De jongen en de oom bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De jongen en de oom bekritiseren de persoon.
De tante en de man verleiden	De tante en de man verleidt	verleiden	verleidt	4	5	singular	singular	De tante en de man verleiden de persoon.
De persoon en de atleet verleiden	De persoon en de atleet verleidt	verleiden	verleidt	4	5	singular	singular	De persoon en de atleet verleiden de persoon.
De tante en de vrouw groeten	De tante en de vrouw groet	groeten	groet	4	5	singular	singular	De tante en de vrouw groeten de persoon.
De schrijver en de schrijver groeten	De schrijver en de schrijver groet	groeten	groet	4	5	singular	singular	De schrijver en de schrijver groeten de persoon.
De oom en de winnaar bekritiseren	De oom en de winnaar bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De oom en de winnaar bekritiseren de persoon.
De atleet en de leraar begrijpen	De atleet en de leraar begrijpt	begrijpen	begrijpt	4	5	singular	singular	De atleet en de leraar begrijpen de persoon.
De inwoner en de vader kennen	De inwoner en de vader kent	kennen	kent	4	5	singular	singular	De inwoner en de vader kennen de persoon.
De jongen en de winnaar herkennen	De jongen en de winnaar herkent	herkennen	herkent	4	5	singular	singular	De jongen en de winnaar herkennen de persoon.
De persoon en de meid groeten	De persoon en de meid groet	groeten	groet	4	5	singular	singular	De persoon en de meid groeten de persoon.
De zanger en de oom steunen	De zanger en de oom steunt	steunen	steunt	4	5	singular	singular	De zanger en de oom steunen de persoon.
De dokter en de advocaat groeten	De dokter en de advocaat groet	groeten	groet	4	5	singular	singular	De dokter en de advocaat groeten de persoon.
De zanger en de meid vermijden	De zanger en de meid vermijdt	vermijden	vermijdt	4	5	singular	singular	De zanger en de meid vermijden de persoon.
De dichter en de winnaar roepen	De dichter en de winnaar roept	roepen	roept	4	5	singular	singular	De dichter en de winnaar roepen de persoon.
De persoon en de schrijver vermijden	De persoon en de schrijver vermijdt	vermijden	vermijdt	4	5	singular	singular	De persoon en de schrijver vermijden de persoon.
De vriend en de atleet herkennen	De vriend en de atleet herkent	herkennen	herkent	4	5	singular	singular	De vriend en de atleet herkennen de persoon.
De winnaar en de advocaat vermijden	De winnaar en de advocaat vermijdt	vermijden	vermijdt	4	5	singular	singular	De winnaar en de advocaat vermijden de persoon.
De atleet en de inwoner vermijden	De atleet en de inwoner vermijdt	vermijden	vermijdt	4	5	singular	singular	De atleet en de inwoner vermijden de persoon.
De atleet en de advocaat verleiden	De atleet en de advocaat verleidt	verleiden	verleidt	4	5	singular	singular	De atleet en de advocaat verleiden de persoon.
De vader en de oom bekritiseren	De vader en de oom bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vader en de oom bekritiseren de persoon.
De vader en de zanger verleiden	De vader en de zanger verleidt	verleiden	verleidt	4	5	singular	singular	De vader en de zanger verleiden de persoon.
De persoon en de moeder verleiden	De persoon en de moeder verleidt	verleiden	verleidt	4	5	singular	singular	De persoon en de moeder verleiden de persoon.
De winnaar en de jongen roepen	De winnaar en de jongen roept	roepen	roept	4	5	singular	singular	De winnaar en de jongen roepen de persoon.
De winnaar en de atleet roepen	De winnaar en de atleet roept	roepen	roept	4	5	singular	singular	De winnaar en de atleet roepen de persoon.
De meid en de oom bekritiseren	De meid en de oom bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De meid en de oom bekritiseren de persoon.
De boer en de dokter vermijden	De boer en de dokter vermijdt	vermijden	vermijdt	4	5	singular	singular	De boer en de dokter vermijden de persoon.
De vriend en de man begrijpen	De vriend en de man begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vriend en de man begrijpen de persoon.
De leraar en de vader steunen	De leraar en de vader steunt	steunen	steunt	4	5	singular	singular	De leraar en de vader steunen de persoon.
De moeder en de winnaar verleiden	De moeder en de winnaar verleidt	verleiden	verleidt	4	5	singular	singular	De moeder en de winnaar verleiden de persoon.
De man en de persoon vermijden	De man en de persoon vermijdt	vermijden	vermijdt	4	5	singular	singular	De man en de persoon vermijden de persoon.
De meid en de zanger zien	De meid en de zanger ziet	zien	ziet	4	5	singular	singular	De meid en de zanger zien de persoon.
De inwoner en de oom steunen	De inwoner en de oom steunt	steunen	steunt	4	5	singular	singular	De inwoner en de oom steunen de persoon.
De boer en de vader roepen	De boer en de vader roept	roepen	roept	4	5	singular	singular	De boer en de vader roepen de persoon.
De meid en de dichter verleiden	De meid en de dichter verleidt	verleiden	verleidt	4	5	singular	singular	De meid en de dichter verleiden de persoon.
De oom en de tante bekritiseren	De oom en de tante bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De oom en de tante bekritiseren de persoon.
De schrijver en de winnaar zien	De schrijver en de winnaar ziet	zien	ziet	4	5	singular	singular	De schrijver en de winnaar zien de persoon.
De dichter en de persoon horen	De dichter en de persoon hoort	horen	hoort	4	5	singular	singular	De dichter en de persoon horen de persoon.
De dichter en de schrijver zien	De dichter en de schrijver ziet	zien	ziet	4	5	singular	singular	De dichter en de schrijver zien de persoon.
De tante en de dokter verleiden	De tante en de dokter verleidt	verleiden	verleidt	4	5	singular	singular	De tante en de dokter verleiden de persoon.
De meid en de leraar steunen	De meid en de leraar steunt	steunen	steunt	4	5	singular	singular	De meid en de leraar steunen de persoon.
De oom en de moeder begrijpen	De oom en de moeder begrijpt	begrijpen	begrijpt	4	5	singular	singular	De oom en de moeder begrijpen de persoon.
De leraar en de dokter kennen	De leraar en de dokter kent	kennen	kent	4	5	singular	singular	De leraar en de dokter kennen de persoon.
De leraar en de oom zien	De leraar en de oom ziet	zien	ziet	4	5	singular	singular	De leraar en de oom zien de persoon.
De advocaat en de inwoner kennen	De advocaat en de inwoner kent	kennen	kent	4	5	singular	singular	De advocaat en de inwoner kennen de persoon.
De persoon en de boer verleiden	De persoon en de boer verleidt	verleiden	verleidt	4	5	singular	singular	De persoon en de boer verleiden de persoon.
De schrijver en de persoon onderzoeken	De schrijver en de persoon onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De schrijver en de persoon onderzoeken de persoon.
De dichter en de oom bekritiseren	De dichter en de oom bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De dichter en de oom bekritiseren de persoon.
De jongen en de vader kennen	De jongen en de vader kent	kennen	kent	4	5	singular	singular	De jongen en de vader kennen de persoon.
De man en de dokter stimuleren	De man en de dokter stimuleert	stimuleren	stimuleert	4	5	singular	singular	De man en de dokter stimuleren de persoon.
De persoon en de schrijver begrijpen	De persoon en de schrijver begrijpt	begrijpen	begrijpt	4	5	singular	singular	De persoon en de schrijver begrijpen de persoon.
De winnaar en de vriend onderzoeken	De winnaar en de vriend onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De winnaar en de vriend onderzoeken de persoon.
De persoon en de dokter verleiden	De persoon en de dokter verleidt	verleiden	verleidt	4	5	singular	singular	De persoon en de dokter verleiden de persoon.
De tante en de man steunen	De tante en de man steunt	steunen	steunt	4	5	singular	singular	De tante en de man steunen de persoon.
De boer en de boer missen	De boer en de boer mist	missen	mist	4	5	singular	singular	De boer en de boer missen de persoon.
De moeder en de tante vermijden	De moeder en de tante vermijdt	vermijden	vermijdt	4	5	singular	singular	De moeder en de tante vermijden de persoon.
De meid en de leraar roepen	De meid en de leraar roept	roepen	roept	4	5	singular	singular	De meid en de leraar roepen de persoon.
De dokter en de man onderzoeken	De dokter en de man onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De dokter en de man onderzoeken de persoon.
De persoon en de dichter steunen	De persoon en de dichter steunt	steunen	steunt	4	5	singular	singular	De persoon en de dichter steunen de persoon.
De dokter en de atleet roepen	De dokter en de atleet roept	roepen	roept	4	5	singular	singular	De dokter en de atleet roepen de persoon.
De jongen en de vriend horen	De jongen en de vriend hoort	horen	hoort	4	5	singular	singular	De jongen en de vriend horen de persoon.
De tante en de tante roepen	De tante en de tante roept	roepen	roept	4	5	singular	singular	De tante en de tante roepen de persoon.
De tante en de leraar roepen	De tante en de leraar roept	roepen	roept	4	5	singular	singular	De tante en de leraar roepen de persoon.
De jongen en de meid groeten	De jongen en de meid groet	groeten	groet	4	5	singular	singular	De jongen en de meid groeten de persoon.
De leraar en de vrouw groeten	De leraar en de vrouw groet	groeten	groet	4	5	singular	singular	De leraar en de vrouw groeten de persoon.
De moeder en de tante verleiden	De moeder en de tante verleidt	verleiden	verleidt	4	5	singular	singular	De moeder en de tante verleiden de persoon.
De advocaat en de persoon vertrouwen	De advocaat en de persoon vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De advocaat en de persoon vertrouwen de persoon.
De man en de atleet herkennen	De man en de atleet herkent	herkennen	herkent	4	5	singular	singular	De man en de atleet herkennen de persoon.
De jongen en de tante missen	De jongen en de tante mist	missen	mist	4	5	singular	singular	De jongen en de tante missen de persoon.
De advocaat en de oom verleiden	De advocaat en de oom verleidt	verleiden	verleidt	4	5	singular	singular	De advocaat en de oom verleiden de persoon.
De dokter en de schrijver groeten	De dokter en de schrijver groet	groeten	groet	4	5	singular	singular	De dokter en de schrijver groeten de persoon.
De man en de inwoner missen	De man en de inwoner mist	missen	mist	4	5	singular	singular	De man en de inwoner missen de persoon.
De dichter en de vrouw steunen	De dichter en de vrouw steunt	steunen	steunt	4	5	singular	singular	De dichter en de vrouw steunen de persoon.
De schrijver en de meid onderzoeken	De schrijver en de meid onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De schrijver en de meid onderzoeken de persoon.
De tante en de winnaar groeten	De tante en de winnaar groet	groeten	groet	4	5	singular	singular	De tante en de winnaar groeten de persoon.
De tante en de dichter onderzoeken	De tante en de dichter onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De tante en de dichter onderzoeken de persoon.
De meid en de inwoner vermijden	De meid en de inwoner vermijdt	vermijden	vermijdt	4	5	singular	singular	De meid en de inwoner vermijden de persoon.
De man en de inwoner vertrouwen	De man en de inwoner vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De man en de inwoner vertrouwen de persoon.
De dichter en de atleet onderzoeken	De dichter en de atleet onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De dichter en de atleet onderzoeken de persoon.
De inwoner en de vrouw vertrouwen	De inwoner en de vrouw vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De inwoner en de vrouw vertrouwen de persoon.
De advocaat en de leraar herkennen	De advocaat en de leraar herkent	herkennen	herkent	4	5	singular	singular	De advocaat en de leraar herkennen de persoon.
De persoon en de advocaat horen	De persoon en de advocaat hoort	horen	hoort	4	5	singular	singular	De persoon en de advocaat horen de persoon.
De man en de vader verleiden	De man en de vader verleidt	verleiden	verleidt	4	5	singular	singular	De man en de vader verleiden de persoon.
De atleet en de advocaat missen	De atleet en de advocaat mist	missen	mist	4	5	singular	singular	De atleet en de advocaat missen de persoon.
De boer en de jongen zien	De boer en de jongen ziet	zien	ziet	4	5	singular	singular	De boer en de jongen zien de persoon.
De zanger en de vriend stimuleren	De zanger en de vriend stimuleert	stimuleren	stimuleert	4	5	singular	singular	De zanger en de vriend stimuleren de persoon.
De vriend en de vader vermijden	De vriend en de vader vermijdt	vermijden	vermijdt	4	5	singular	singular	De vriend en de vader vermijden de persoon.
De schrijver en de boer steunen	De schrijver en de boer steunt	steunen	steunt	4	5	singular	singular	De schrijver en de boer steunen de persoon.
De inwoner en de man missen	De inwoner en de man mist	missen	mist	4	5	singular	singular	De inwoner en de man missen de persoon.
De vrouw en de zanger horen	De vrouw en de zanger hoort	horen	hoort	4	5	singular	singular	De vrouw en de zanger horen de persoon.
De advocaat en de dokter herkennen	De advocaat en de dokter herkent	herkennen	herkent	4	5	singular	singular	De advocaat en de dokter herkennen de persoon.
De tante en de moeder vermijden	De tante en de moeder vermijdt	vermijden	vermijdt	4	5	singular	singular	De tante en de moeder vermijden de persoon.
De persoon en de jongen vermijden	De persoon en de jongen vermijdt	vermijden	vermijdt	4	5	singular	singular	De persoon en de jongen vermijden de persoon.
De oom en de dokter verleiden	De oom en de dokter verleidt	verleiden	verleidt	4	5	singular	singular	De oom en de dokter verleiden de persoon.
De man en de tante begrijpen	De man en de tante begrijpt	begrijpen	begrijpt	4	5	singular	singular	De man en de tante begrijpen de persoon.
De vader en de schrijver stimuleren	De vader en de schrijver stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vader en de schrijver stimuleren de persoon.
De atleet en de atleet begrijpen	De atleet en de atleet begrijpt	begrijpen	begrijpt	4	5	singular	singular	De atleet en de atleet begrijpen de persoon.
De boer en de vrouw onderzoeken	De boer en de vrouw onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De boer en de vrouw onderzoeken de persoon.
De jongen en de dichter onderzoeken	De jongen en de dichter onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De jongen en de dichter onderzoeken de persoon.
De meid en de tante vermijden	De meid en de tante vermijdt	vermijden	vermijdt	4	5	singular	singular	De meid en de tante vermijden de persoon.
De advocaat en de winnaar horen	De advocaat en de winnaar hoort	horen	hoort	4	5	singular	singular	De advocaat en de winnaar horen de persoon.
De vriend en de leraar stimuleren	De vriend en de leraar stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vriend en de leraar stimuleren de persoon.
De boer en de man stimuleren	De boer en de man stimuleert	stimuleren	stimuleert	4	5	singular	singular	De boer en de man stimuleren de persoon.
De vrouw en de zanger groeten	De vrouw en de zanger groet	groeten	groet	4	5	singular	singular	De vrouw en de zanger groeten de persoon.
De advocaat en de boer groeten	De advocaat en de boer groet	groeten	groet	4	5	singular	singular	De advocaat en de boer groeten de persoon.
De vader en de zanger bekritiseren	De vader en de zanger bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vader en de zanger bekritiseren de persoon.
De zanger en de advocaat verleiden	De zanger en de advocaat verleidt	verleiden	verleidt	4	5	singular	singular	De zanger en de advocaat verleiden de persoon.
De vader en de dokter vertrouwen	De vader en de dokter vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vader en de dokter vertrouwen de persoon.
De advocaat en de tante begrijpen	De advocaat en de tante begrijpt	begrijpen	begrijpt	4	5	singular	singular	De advocaat en de tante begrijpen de persoon.
De jongen en de atleet vermijden	De jongen en de atleet vermijdt	vermijden	vermijdt	4	5	singular	singular	De jongen en de atleet vermijden de persoon.
De schrijver en de vrouw kennen	De schrijver en de vrouw kent	kennen	kent	4	5	singular	singular	De schrijver en de vrouw kennen de persoon.
De vader en de persoon kennen	De vader en de persoon kent	kennen	kent	4	5	singular	singular	De vader en de persoon kennen de persoon.
De schrijver en de dokter stimuleren	De schrijver en de dokter stimuleert	stimuleren	stimuleert	4	5	singular	singular	De schrijver en de dokter stimuleren de persoon.
De atleet en de vriend roepen	De atleet en de vriend roept	roepen	roept	4	5	singular	singular	De atleet en de vriend roepen de persoon.
De vrouw en de inwoner steunen	De vrouw en de inwoner steunt	steunen	steunt	4	5	singular	singular	De vrouw en de inwoner steunen de persoon.
De dokter en de dichter missen	De dokter en de dichter mist	missen	mist	4	5	singular	singular	De dokter en de dichter missen de persoon.
De zanger en de winnaar begrijpen	De zanger en de winnaar begrijpt	begrijpen	begrijpt	4	5	singular	singular	De zanger en de winnaar begrijpen de persoon.
De tante en de vrouw vermijden	De tante en de vrouw vermijdt	vermijden	vermijdt	4	5	singular	singular	De tante en de vrouw vermijden de persoon.
De moeder en de tante herkennen	De moeder en de tante herkent	herkennen	herkent	4	5	singular	singular	De moeder en de tante herkennen de persoon.
De atleet en de jongen verleiden	De atleet en de jongen verleidt	verleiden	verleidt	4	5	singular	singular	De atleet en de jongen verleiden de persoon.
De advocaat en de persoon kennen	De advocaat en de persoon kent	kennen	kent	4	5	singular	singular	De advocaat en de persoon kennen de persoon.
De dokter en de moeder horen	De dokter en de moeder hoort	horen	hoort	4	5	singular	singular	De dokter en de moeder horen de persoon.
De leraar en de advocaat groeten	De leraar en de advocaat groet	groeten	groet	4	5	singular	singular	De leraar en de advocaat groeten de persoon.
De schrijver en de dichter steunen	De schrijver en de dichter steunt	steunen	steunt	4	5	singular	singular	De schrijver en de dichter steunen de persoon.
De winnaar en de winnaar begrijpen	De winnaar en de winnaar begrijpt	begrijpen	begrijpt	4	5	singular	singular	De winnaar en de winnaar begrijpen de persoon.
De atleet en de zanger zien	De atleet en de zanger ziet	zien	ziet	4	5	singular	singular	De atleet en de zanger zien de persoon.
De vader en de vrouw verleiden	De vader en de vrouw verleidt	verleiden	verleidt	4	5	singular	singular	De vader en de vrouw verleiden de persoon.
De vrouw en de zanger verleiden	De vrouw en de zanger verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de zanger verleiden de persoon.
De leraar en de dokter roepen	De leraar en de dokter roept	roepen	roept	4	5	singular	singular	De leraar en de dokter roepen de persoon.
De moeder en de advocaat kennen	De moeder en de advocaat kent	kennen	kent	4	5	singular	singular	De moeder en de advocaat kennen de persoon.
De meid en de meid zien	De meid en de meid ziet	zien	ziet	4	5	singular	singular	De meid en de meid zien de persoon.
De vader en de persoon zien	De vader en de persoon ziet	zien	ziet	4	5	singular	singular	De vader en de persoon zien de persoon.
De persoon en de moeder stimuleren	De persoon en de moeder stimuleert	stimuleren	stimuleert	4	5	singular	singular	De persoon en de moeder stimuleren de persoon.
De dichter en de atleet vertrouwen	De dichter en de atleet vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De dichter en de atleet vertrouwen de persoon.
De oom en de advocaat roepen	De oom en de advocaat roept	roepen	roept	4	5	singular	singular	De oom en de advocaat roepen de persoon.
De vrouw en de schrijver bekritiseren	De vrouw en de schrijver bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de schrijver bekritiseren de persoon.
De man en de advocaat vertrouwen	De man en de advocaat vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De man en de advocaat vertrouwen de persoon.
De jongen en de leraar vermijden	De jongen en de leraar vermijdt	vermijden	vermijdt	4	5	singular	singular	De jongen en de leraar vermijden de persoon.
De atleet en de atleet vertrouwen	De atleet en de atleet vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De atleet en de atleet vertrouwen de persoon.
De man en de vriend onderzoeken	De man en de vriend onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De man en de vriend onderzoeken de persoon.
De meid en de persoon herkennen	De meid en de persoon herkent	herkennen	herkent	4	5	singular	singular	De meid en de persoon herkennen de persoon.
De leraar en de winnaar stimuleren	De leraar en de winnaar stimuleert	stimuleren	stimuleert	4	5	singular	singular	De leraar en de winnaar stimuleren de persoon.
De tante en de advocaat herkennen	De tante en de advocaat herkent	herkennen	herkent	4	5	singular	singular	De tante en de advocaat herkennen de persoon.
De zanger en de schrijver stimuleren	De zanger en de schrijver stimuleert	stimuleren	stimuleert	4	5	singular	singular	De zanger en de schrijver stimuleren de persoon.
De atleet en de dokter missen	De atleet en de dokter mist	missen	mist	4	5	singular	singular	De atleet en de dokter missen de persoon.
De dichter en de jongen missen	De dichter en de jongen mist	missen	mist	4	5	singular	singular	De dichter en de jongen missen de persoon.
De man en de schrijver steunen	De man en de schrijver steunt	steunen	steunt	4	5	singular	singular	De man en de schrijver steunen de persoon.
De tante en de meid steunen	De tante en de meid steunt	steunen	steunt	4	5	singular	singular	De tante en de meid steunen de persoon.
De inwoner en de man horen	De inwoner en de man hoort	horen	hoort	4	5	singular	singular	De inwoner en de man horen de persoon.
De winnaar en de inwoner zien	De winnaar en de inwoner ziet	zien	ziet	4	5	singular	singular	De winnaar en de inwoner zien de persoon.
De boer en de man vertrouwen	De boer en de man vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De boer en de man vertrouwen de persoon.
De tante en de man vertrouwen	De tante en de man vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De tante en de man vertrouwen de persoon.
De schrijver en de man bekritiseren	De schrijver en de man bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De schrijver en de man bekritiseren de persoon.
De vrouw en de dokter herkennen	De vrouw en de dokter herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de dokter herkennen de persoon.
De schrijver en de tante onderzoeken	De schrijver en de tante onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De schrijver en de tante onderzoeken de persoon.
De meid en de inwoner begrijpen	De meid en de inwoner begrijpt	begrijpen	begrijpt	4	5	singular	singular	De meid en de inwoner begrijpen de persoon.
De vader en de leraar verleiden	De vader en de leraar verleidt	verleiden	verleidt	4	5	singular	singular	De vader en de leraar verleiden de persoon.
De man en de moeder herkennen	De man en de moeder herkent	herkennen	herkent	4	5	singular	singular	De man en de moeder herkennen de persoon.
De vriend en de meid missen	De vriend en de meid mist	missen	mist	4	5	singular	singular	De vriend en de meid missen de persoon.
De tante en de schrijver verleiden	De tante en de schrijver verleidt	verleiden	verleidt	4	5	singular	singular	De tante en de schrijver verleiden de persoon.
De vrouw en de oom zien	De vrouw en de oom ziet	zien	ziet	4	5	singular	singular	De vrouw en de oom zien de persoon.
De boer en de dichter kennen	De boer en de dichter kent	kennen	kent	4	5	singular	singular	De boer en de dichter kennen de persoon.
De advocaat en de schrijver missen	De advocaat en de schrijver mist	missen	mist	4	5	singular	singular	De advocaat en de schrijver missen de persoon.
De moeder en de moeder missen	De moeder en de moeder mist	missen	mist	4	5	singular	singular	De moeder en de moeder missen de persoon.
De man en de inwoner stimuleren	De man en de inwoner stimuleert	stimuleren	stimuleert	4	5	singular	singular	De man en de inwoner stimuleren de persoon.
De atleet en de winnaar horen	De atleet en de winnaar hoort	horen	hoort	4	5	singular	singular	De atleet en de winnaar horen de persoon.
De leraar en de schrijver vertrouwen	De leraar en de schrijver vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De leraar en de schrijver vertrouwen de persoon.
De oom en de leraar zien	De oom en de leraar ziet	zien	ziet	4	5	singular	singular	De oom en de leraar zien de persoon.
De man en de schrijver zien	De man en de schrijver ziet	zien	ziet	4	5	singular	singular	De man en de schrijver zien de persoon.
De moeder en de inwoner kennen	De moeder en de inwoner kent	kennen	kent	4	5	singular	singular	De moeder en de inwoner kennen de persoon.
De vriend en de man missen	De vriend en de man mist	missen	mist	4	5	singular	singular	De vriend en de man missen de persoon.
De man en de schrijver kennen	De man en de schrijver kent	kennen	kent	4	5	singular	singular	De man en de schrijver kennen de persoon.
De persoon en de vrouw verleiden	De persoon en de vrouw verleidt	verleiden	verleidt	4	5	singular	singular	De persoon en de vrouw verleiden de persoon.
De man en de vader zien	De man en de vader ziet	zien	ziet	4	5	singular	singular	De man en de vader zien de persoon.
De atleet en de schrijver steunen	De atleet en de schrijver steunt	steunen	steunt	4	5	singular	singular	De atleet en de schrijver steunen de persoon.
De tante en de leraar missen	De tante en de leraar mist	missen	mist	4	5	singular	singular	De tante en de leraar missen de persoon.
De jongen en de persoon steunen	De jongen en de persoon steunt	steunen	steunt	4	5	singular	singular	De jongen en de persoon steunen de persoon.
De oom en de dichter steunen	De oom en de dichter steunt	steunen	steunt	4	5	singular	singular	De oom en de dichter steunen de persoon.
De advocaat en de dokter verleiden	De advocaat en de dokter verleidt	verleiden	verleidt	4	5	singular	singular	De advocaat en de dokter verleiden de persoon.
De atleet en de vriend begrijpen	De atleet en de vriend begrijpt	begrijpen	begrijpt	4	5	singular	singular	De atleet en de vriend begrijpen de persoon.
De tante en de schrijver vermijden	De tante en de schrijver vermijdt	vermijden	vermijdt	4	5	singular	singular	De tante en de schrijver vermijden de persoon.
De vriend en de persoon groeten	De vriend en de persoon groet	groeten	groet	4	5	singular	singular	De vriend en de persoon groeten de persoon.
De jongen en de schrijver kennen	De jongen en de schrijver kent	kennen	kent	4	5	singular	singular	De jongen en de schrijver kennen de persoon.
De inwoner en de boer vermijden	De inwoner en de boer vermijdt	vermijden	vermijdt	4	5	singular	singular	De inwoner en de boer vermijden de persoon.
De vriend en de vrouw kennen	De vriend en de vrouw kent	kennen	kent	4	5	singular	singular	De vriend en de vrouw kennen de persoon.
De schrijver en de jongen missen	De schrijver en de jongen mist	missen	mist	4	5	singular	singular	De schrijver en de jongen missen de persoon.
De tante en de zanger begrijpen	De tante en de zanger begrijpt	begrijpen	begrijpt	4	5	singular	singular	De tante en de zanger begrijpen de persoon.
De boer en de vader groeten	De boer en de vader groet	groeten	groet	4	5	singular	singular	De boer en de vader groeten de persoon.
